state,polling_place,premises,address,suburb,postcode,wheelchair_access,match_source,match_type,latitude,longitude,geometry,pp_2016_index
VIC,Wangaratta West,St Michael's Anglican Church Hall,cnr Appin & O'Leary Street,WANGARATTA,3677.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3544,146.299,POINT (146.299 -36.3544),6593
VIC,Warrenbayne,Warrenbayne Primary School,Government Rd,WARRENBAYNE,3670.0,A,google geocode,GEOMETRIC_CENTER,-36.6949674,145.8866216,POINT (145.8866216 -36.6949674),6578
VIC,West End,Wangaratta High School VCE Centre,Phillipson St,WANGARATTA,3677.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3452,146.30700000000004,POINT (146.307 -36.3452),6593
VIC,Whitfield,Whitfield Primary School,Whitfield Rd,WHITFIELD,3733.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.7535,146.417,POINT (146.417 -36.7535),6595
VIC,Whorouly,Whorouly Primary School,Church St,WHOROULY,3735.0,F,2016 Polling Places,"Match 04 - state, premises, postcode",-36.5054,146.58700000000005,POINT (146.587 -36.5054),6596
VIC,Wodonga,Wodonga Civic Centre,Hovell St,WODONGA,3690.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.1239,146.889,POINT (146.889 -36.1239),6597
VIC,Wodonga Central,Wodonga High School Galvin Hall,Woodland St,WODONGA,3691.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.1254,146.879,POINT (146.879 -36.1254),6597
VIC,Wodonga District Hospital,Wodonga District Hospital,Vermont St,WODONGA,3690.0,F,google geocode,GEOMETRIC_CENTER,-36.1304766,146.8802987,POINT (146.8802987 -36.1304766),6597
VIC,Wodonga South,Wodonga South Primary School 5042,Jarrah St,WODONGA,3690.0,N,2010 Polling Places,"Match 06 - state, polling_place, postcode",-36.1288,146.889,POINT (146.889 -36.1288),6597
VIC,Wodonga West,Felltimber Community Centre,Cnr Melrose Dr & Felltimber Creek Rd,WODONGA WEST,3690.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.1289,146.863,POINT (146.863 -36.1289),6597
VIC,Wooragee,Wooragee Centenary Hall,Beechworth Rd,WOORAGEE,3747.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-36.2903,146.731,POINT (146.731 -36.2903),6600
VIC,Yackandandah,Yackandandah Senior Citizens Centre,Wellsford St,YACKANDANDAH,3749.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-36.3135,146.838,POINT (146.838 -36.3135),6601
VIC,Yarrawonga,Yarrawonga Secondary School ECA Centre,Pinnegar Street,YARRAWONGA,3730.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.0211,146.007,POINT (146.007 -36.0211),7304
VIC,Yarrawonga West,Yarrawonga West Uniting Church Hall,Tom St,YARRAWONGA,3730.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.01300000000001,146.00799999999995,POINT (146.008 -36.01300000000001),7304
VIC,Yarrunga,Ovens College,Greta Road,WANGARATTA,3677.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-36.3639,146.315,POINT (146.315 -36.3639),6591
VIC,Aspendale,Aspendale - Aspendale Primary School,Laura Street,ASPENDALE,3195.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0203,145.1,POINT (145.1 -38.0203),6605
VIC,Aspendale Gardens,Aspendale Gardens - Community Centre,Kearney Dr,ASPENDALE,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0225,145.11700000000005,POINT (145.117 -38.0225),6606
VIC,Aspendale North,Aspendale North - Adult Services Chelsea Centre,cnr Station Street & Nepean Highway,ASPENDALE,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0122,145.092,POINT (145.092 -38.0122),6632
VIC,Bonbeach,Bonbeach - Bonbeach Chisholm Istitute,Breeze St,CARRUM,3197.0,F,google geocode,GEOMETRIC_CENTER,-38.0658818,145.1286743,POINT (145.1286743 -38.0658818),6609
VIC,Botany Park,Botany Park - Pre-School Centre,53 Lyrebird Drive,CARRUM DOWNS,3201.0,F,google geocode,ROOFTOP,-38.1110579,145.17462890000002,POINT (145.1746289 -38.1110579),6106
VIC,Bowerbird,Bowerbird - Pre-school,136 Lyrebird Dr,CARRUM DOWNS,3201.0,F,google geocode,ROOFTOP,-38.1055138,145.1814842,POINT (145.1814842 -38.1055138),6628
VIC,Carrum,Carrum - Carrum Primary School,Walkers Rd,CARRUM,3197.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0779,145.126,POINT (145.126 -38.0779),6610
VIC,Carrum Downs,Carrum Downs - Brotherhood St Laurence,Frankston-Dandenong Rd,CARRUM DOWNS,3201.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0951,145.17700000000005,POINT (145.177 -38.0951),6611
VIC,Chelsea,Chelsea - Senior Citizens Centre,3 Showers Ave,CHELSEA,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.05,145.114,POINT (145.114 -38.05),6614
VIC,Chelsea Central,Chelsea Central - Primary School,Argyle Ave,CHELSEA,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0547,145.123,POINT (145.123 -38.0547),6615
VIC,Chelsea Heights,Chelsea Heights - Primary School,Thames Promenade,CHELSEA HEIGHTS,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0444,145.139,POINT (145.139 -38.0444),6616
VIC,Cheltenham South,Cheltenham South - Cheltenham East Community Centre,39 Follett Rd,CHELTENHAM,3192.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9709,145.071,POINT (145.071 -37.9709),6493
VIC,Courtney Gardens,Courtney Gardens Primary School,Rosebank Drive,CRANBOURNE NORTH,3977.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-38.0795,145.283,POINT (145.283 -38.0795),6451
VIC,Cranbourne North,Cranbourne North - Cranbourne Nth Prim.School,Tucker Street,CRANBOURNE,3977.0,F,2010 Polling Places,"Match 06 - state, polling_place, postcode",-38.0744,145.306,POINT (145.306 -38.0744),6456
VIC,Cranbourne West,Cranbourne West - Cranbourne West Primary School,Duff Street,CRANBOURNE,3977.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.1008,145.251,POINT (145.251 -38.1008),6454
VIC,Edithvale,Edithvale - Edithvale Primary School,Edithvale Rd,EDITHVALE,3196.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0372,145.114,POINT (145.114 -38.0372),6623
VIC,Lyndhurst,Lyndhurst - Lyndhurst Secondary College,South Gippsland Hwy,CRANBOURNE,3977.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0747,145.269,POINT (145.269 -38.0747),6476
VIC,Mentone,Mentone - St Augustine's Church Hall,Como Pde,MENTONE,3194.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.986,145.06799999999996,POINT (145.068 -37.986),6630
VIC,Mentone East,Mentone East - Mentone Primary School,Childers Street,MENTONE,3194.0,A,google geocode,GEOMETRIC_CENTER,-37.9828417,145.0687153,POINT (145.0687153 -37.9828417),6630
VIC,Mentone North,Mentone North - Scout Hall,Levanto Street,MENTONE,3194.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9793,145.076,POINT (145.076 -37.9793),6509
VIC,Mordialloc,Mordialloc - Mordialloc Life Saving Club,Beach Rd,MORDIALLOC,3195.0,A,google geocode,GEOMETRIC_CENTER,-38.0069971,145.08381519999998,POINT (145.0838152 -38.0069971),6632
VIC,Mordialloc East,Mordialloc East - Allan McLean Hall,Albert Street,MORDIALLOC,3195.0,N,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0043,145.08700000000005,POINT (145.087 -38.0043),6632
VIC,Parkdale,Parkdale - Uniting Church Hall,Parkers Rd,MORDIALLOC,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9926,145.079,POINT (145.079 -37.9926),6635
VIC,Parkdale Central,Parkdale Central - Parkdale Primary School,Nepean Hwy,PARKDALE,3195.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9927,145.083,POINT (145.083 -37.9927),6636
VIC,Parkdale East,Parkdale East - Parkdale Sec. College,Warren Rd,MORDIALLOC,3195.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.9901,145.094,POINT (145.094 -37.9901),6637
VIC,Patterson Lakes,Patterson Lakes - Patterson Lakes Primary School,Gladesville Blvd,PATTERSON LAKES,3197.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.0704,145.145,POINT (145.145 -38.0704),6638
VIC,Rowellyn Park,Rowellyn Park - Rowellyn Park Primary School,Rowellyn Ave,CARRUM DOWNS,3201.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.1042,145.192,POINT (145.192 -38.1042),6639
VIC,Skye,Skye - Skye Primary School,Ballarto Road,SKYE,3977.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-38.1174,145.202,POINT (145.202 -38.1174),6141
VIC,Woodlands,Woodlands - Baptist Church Hall,Warren Rd,MORDIALLOC,3195.0,F,google geocode,GEOMETRIC_CENTER,-37.992939299999996,145.09270659999999,POINT (145.0927066 -37.9929393),6637
VIC,Banyule,Banyule Primary School,Banyule Rd,ROSANNA,3084.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.743,145.077,POINT (145.077 -37.743),6646
VIC,Briar Hill,Briar Hill Primary School,Gladstone Rd,GREENSBOROUGH,3088.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.708,145.116,POINT (145.116 -37.708),6670
VIC,Bundoora,Bundoora Secondary College,Balmoral Ave,BUNDOORA,3083.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7072,145.062,POINT (145.062 -37.7072),5684
VIC,Eaglemont,Uniting Church Hall,L/Heidelberg & King St,IVANHOE,3079.0,F,google geocode,GEOMETRIC_CENTER,-37.771078700000004,145.0624621,POINT (145.0624621 -37.7710787),6653
VIC,Eltham,Eltham Primary School,Dalton St,ELTHAM,3095.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7253,145.148,POINT (145.148 -37.7253),6654
VIC,Eltham East,Eltham East Primary School,Grove St,ELTHAM,3095.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7117,145.155,POINT (145.155 -37.7117),6655
VIC,Eltham North,Eltham North Primary School,Wattletree Rd,ELTHAM NORTH,3095.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.6997,145.151,POINT (145.151 -37.6997),6656
VIC,Eltham Woods,Eltham Woods Pre-School,50 Frank St,ELTHAM,3095.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7081,145.168,POINT (145.168 -37.7081),6655
VIC,Fairy Hills,Ivanhoe Grammar School (Buckley Hall),The Ridgeway,IVANHOE,3079.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.7757,145.04399999999995,POINT (145.044 -37.7757),6657
VIC,Glen Katherine,Glen Katherine Primary School,Calendonia Dve,ELTHAM NORTH,3095.0,F,google geocode,GEOMETRIC_CENTER,-37.69057340000001,145.13957680000001,POINT (145.1395768 -37.69057340000001),6675
VIC,Golf Links,Golf Links Primary School,Interlaken Pde,ROSANNA,3084.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7346,145.075,POINT (145.075 -37.7346),6646
VIC,Grace Park,Watsonia Heights Primary School,Henry St,GREENSBOROUGH,3088.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.716,145.101,POINT (145.101 -37.716),6683
VIC,Greensborough Central,Greensborough Elderly Citizens Centre,Henry St,GREENSBOROUGH,3088.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7064,145.1,POINT (145.1 -37.7064),6660
VIC,Haig,Haig St Primary School,Haig St,HEIDELBERG HEIGHTS,3081.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7454,145.05100000000004,POINT (145.051 -37.7454),6663
VIC,Heidelberg,St John's Catholic Parish Hall,55 Cape Street,HEIDELBERG,3084.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.7581,145.066,POINT (145.066 -37.7581),6661
VIC,Heidelberg North,Olympic Leisure Centre,15 Alamein Rd,HEIDELBERG WEST,3081.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7393,145.041,POINT (145.041 -37.7393),6672
VIC,Heidelberg West,St Pius X Parish Hall,419 Waterdale Rd,HEIDELBERG WEST,3081.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7469,145.047,POINT (145.047 -37.7469),6663
VIC,Ivanhoe,Ivanhoe Primary School,Waterdale Rd,IVANHOE,3079.0,A,2010 Polling Places,"Match 02 - state, premises, postcode",-37.7667,145.043,POINT (145.043 -37.7667),6664
VIC,Ivanhoe Central,The Hillsley Property,8-10 Noel St,IVANHOE,3079.0,F,google geocode,ROOFTOP,-37.7672719,145.0459501,POINT (145.0459501 -37.7672719),6664
VIC,Ivanhoe East,St George's Anglican Parish Hall,Warncliffe Rd,IVANHOE,3079.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7763,145.059,POINT (145.059 -37.7763),6665
VIC,Ivanhoe West,St Bernadettes School Hall,Stanley St,IVANHOE,3079.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.76300000000001,145.035,POINT (145.035 -37.76300000000001),6647
VIC,Lower Plenty,Lower Plenty Primary School,Main Rd,LOWER PLENTY,3093.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7264,145.115,POINT (145.115 -37.7264),6667
VIC,Macleod,Macleod College,May St,MACLEOD,3085.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7248,145.071,POINT (145.071 -37.7248),6668
VIC,Montmorency,Montmorency Primary School,Rattray Rd,MONTMORENCY,3094.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7177,145.122,POINT (145.122 -37.7177),6670
VIC,Montmorency South,Montmorency South Primary School,Buena Vista Dr,MONTMORENCY,3094.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7233,145.128,POINT (145.128 -37.7233),6671
VIC,Repatriation Hospital,"Cafeteria, Repatriation Hospital",Banksia St,HEIDELBERG WEST,3081.0,F,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.7568,145.046,POINT (145.046 -37.7568),6647
VIC,Research,Research Primary School,Main Rd,RESEARCH,3095.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7032,145.183,POINT (145.183 -37.7032),6673
VIC,Rosanna,Rosanna Primary School,Bellevue Ave,ROSANNA,3084.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7354,145.064,POINT (145.064 -37.7354),6674
VIC,Rosanna East,View Bank College,Warren Rd,VIEW BANK,3084.0,A,google geocode,GEOMETRIC_CENTER,-37.740038399999996,145.08515309999999,POINT (145.0851531 -37.7400384),6678
VIC,Telfer Reserve,Scout Hall Telfer Reserve,Noorong Ave,BUNDOORA,3083.0,A,google geocode,GEOMETRIC_CENTER,-37.702624,145.0631233,POINT (145.0631233 -37.702624),7320
VIC,View Bank,View Bank Primary School,Nevin Pde,VIEW BANK,3084.0,F,google geocode,GEOMETRIC_CENTER,-37.7342723,145.08975130000002,POINT (145.0897513 -37.7342723),6678
VIC,Warringal Parklands,Banyule Theatre (Milpara Room),Buckingham Dr,HEIDELBERG,3084.0,F,google geocode,GEOMETRIC_CENTER,-37.747738700000006,145.08328390000003,POINT (145.0832839 -37.74773870000001),6646
VIC,Watsonia,Greensborough Secondary College,Nell St,WATSONIA,3087.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7084,145.09,POINT (145.09 -37.7084),6681
VIC,Watsonia Central,Watsonia Primary School,Nell St,WATSONIA,3087.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7068,145.08700000000005,POINT (145.087 -37.7068),6682
VIC,Watsonia South,Watsonia Community Centre,37 Lambourn Rd,WATSONIA,3087.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7125,145.078,POINT (145.078 -37.7125),6682
VIC,Yallambie,Streeton Primary School,Yallambie Rd,MACLEOD,3085.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7217,145.102,POINT (145.102 -37.7217),6683
VIC,Auburn,Hawthorn Citizens Youth Club,Caroline Street,HAWTHORN EAST,3123.0,A,google geocode,GEOMETRIC_CENTER,-37.828936299999995,145.04505369999998,POINT (145.0450537 -37.8289363),6684
VIC,Auburn North,Auburn Primary School,Rathmines Road,HAWTHORN EAST,3123.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8201,145.05,POINT (145.05 -37.8201),6685
VIC,Auburn South,Auburn South Primary School,419 Tooronga Road,HAWTHORN EAST,3123.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8394,145.046,POINT (145.046 -37.8394),6686
VIC,Balwyn,All Hallows Catholic School,19 Brenbeal Street,BALWYN,3103.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8123,145.08700000000005,POINT (145.087 -37.8123),6687
VIC,Balwyn Central,Church of Christ Hall,Cherry Road,BALWYN,3103.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8126,145.08,POINT (145.08 -37.8126),6688
VIC,Balwyn North,Balwyn High School,Buchanan Avenue,BALWYN NORTH,3104.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.7983,145.077,POINT (145.077 -37.7983),6689
VIC,Balwyn North Central,Bellevue Kindergarten,49 Bulleen Road,BALWYN NORTH,3104.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7882,145.07399999999996,POINT (145.074 -37.7882),6690
VIC,Balwyn North East,Greythorn Primary School,Greythorn Road,BALWYN NORTH,3104.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8014,145.096,POINT (145.096 -37.8014),6708
VIC,Balwyn North West,Bellevue Primary School,Bulleen Road,BALWYN NORTH,3104.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7826,145.079,POINT (145.079 -37.7826),6690
VIC,Balwyn West,St.Paul's Uniting Church Hall,Nungerner Street,BALWYN NORTH,3104.0,A,google geocode,GEOMETRIC_CENTER,-37.8045693,145.06986569999998,POINT (145.0698657 -37.8045693),6689
VIC,Boroondara,Boroondara Park Primary School,Almond Street,BALWYN NORTH,3104.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.7894,145.088,POINT (145.088 -37.7894),6692
VIC,Camberwell East,Presbyterian Church Hall,Canterbury Road,CANTERBURY,3126.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8236,145.076,POINT (145.076 -37.8236),6695
VIC,Camberwell North,St.David's Uniting Church Hall,Cnr.Burke & Mont Albert Roads,CANTERBURY,3126.0,A,2010 Polling Places,"Match 02 - state, premises, postcode",-37.816,145.06,POINT (145.06 -37.816),6697
VIC,Canterbury North,Chatham Primary School (Banool Road entrance),Weybridge Street,SURREY HILLS,3127.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.8169,145.092,POINT (145.092 -37.8169),6699
VIC,Canterbury South,Camberwell High School ,Prospect Hill Road,CANTERBURY,3126.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.83,145.07299999999995,POINT (145.073 -37.83),6700
VIC,Chatham,Youth with a Mission,Cnr Kent & Middlesex Roads,SURREY HILLS,3127.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8281,145.09,POINT (145.09 -37.8281),6701
VIC,Cotham,Genazzano College (Mont Victor Road entrance),Cotham Road,KEW,3101.0,A,2007 Polling Places,"Match 05 - state, polling_place, postcode",-37.809,145.056,POINT (145.056 -37.809),6702
VIC,Deepdene,Our Lady of Good Counsel Primary School,Cnr.Whitehorse & Deepdene Roads,BALWYN,3103.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8112,145.063,POINT (145.063 -37.8112),6703
VIC,Glenferrie,"Chandelier Room, Hawthorn Town Hall",360 Burwood Road,HAWTHORN,3122.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8229,145.036,POINT (145.036 -37.8229),6705
VIC,Glenferrie Central,Glenferrie Primary School,Wattle Road,HAWTHORN,3122.0,A,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8243,145.033,POINT (145.033 -37.8243),6706
VIC,Glenferrie South,Kennon Memorial Hall,Glenferrie Road,HAWTHORN,3122.0,N,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8348,145.033,POINT (145.033 -37.8348),6707
VIC,Hartwell,Hartwell Primary School,Oberwyl Road,BURWOOD,3125.0,N,google geocode,GEOMETRIC_CENTER,-37.846765999999995,145.08497509999998,POINT (145.0849751 -37.846766),6709
VIC,Hawthorn,Christ Church Memorial Hall,Denham Street,HAWTHORN,3122.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8189,145.018,POINT (145.018 -37.8189),6710
VIC,Highfield Park,St.Dominic's Catholic School,145 Highfield Road,CAMBERWELL,3124.0,F,2007 Polling Places,"Match 01 - state, premises, postcode",-37.8389,145.084,POINT (145.084 -37.8389),6712
